age,income,loan_amount,credit_score,city,employment_type,target
28,28672.839998872343,135020.9381536201,697.7448643043842,Hyderabad,Self-Employed,75847.90706009709
33,72520.0047793323,241486.62089395872,658.8324532563377,Hyderabad,Salaried,148510.78038436887
25,45159.802417367966,240569.8277245796,634.4267572255214,Bangalore,Self-Employed,156354.6152649975
21,46237.50475317429,142586.8355623691,793.280353700369,Mumbai,Unemployed,108696.84976786873
57,69922.91212773586,240938.88218774303,602.7546186846613,Hyderabad,Unemployed,169714.3087059219
21,58343.4501410099,276896.59592062765,621.7846807654479,Mumbai,Self-Employed,178545.70489426248
42,56838.31658122411,143872.7596877793,789.4087311543313,Bangalore,Unemployed,120912.1440476551
20,82475.03517351625,154124.8589492868,591.75570866051,Mumbai,Salaried,112087.793791429
49,40347.22654429785,250883.0733421751,611.4919301944423,Hyderabad,Unemployed,134630.41810987552
20,63917.60192121856,213574.7655412824,639.7082203598405,Mumbai,Salaried,122355.81985575038
44,50855.19687345627,227573.81376197617,708.8514137490685,Hyderabad,Self-Employed,150095.28615493083
46,54028.88418294885,217029.46082002483,664.5461755147319,Hyderabad,Self-Employed,131885.12244814858
49,72927.02639618798,219534.7960464072,559.5162256993416,Hyderabad,Unemployed,138501.98335751356
67,57617.53634434436,133676.39358444585,612.7482005810967,Bangalore,Unemployed,84760.22882179906
68,58074.441185744494,252365.8853310724,607.4851896751452,Mumbai,Salaried,145388.38752151816
36,66087.61005964704,258479.49962138868,644.5945268343868,Bangalore,Salaried,159349.5709947016
38,44525.70905685672,188530.46279659861,679.8090561040881,Mumbai,Unemployed,103868.79977515683
22,37411.85498991491,197826.15250930688,679.274402912158,Bangalore,Unemployed,119500.76143883045
35,34327.862089684495,,525.6791772166118,Chennai,Self-Employed,92388.26478652972
45,20504.65115935997,225712.73780089174,724.4758691292599,Hyderabad,Self-Employed,104916.16452295826
59,80843.10694910484,228602.8720857072,,Hyderabad,Self-Employed,129818.04753901153
39,33451.87451417475,196890.44915003446,746.9172433315734,Bangalore,Unemployed,122706.05897761598
38,46681.19564621342,256217.66799352513,681.093882910347,Chennai,Unemployed,162563.8102563387
23,45847.80050166619,183296.13845100297,727.0926070415034,Hyderabad,Unemployed,107774.40814501957
18,54611.10046713651,228230.29629468,682.6581718015088,Mumbai,Self-Employed,117342.65385505067
22,62236.05818808945,,744.2358029341924,Bangalore,Unemployed,114940.80875787337
58,62907.10232539618,198822.3924562881,686.5575445212445,Hyderabad,Salaried,117038.25085183009
29,41253.83842146592,191282.2871048582,643.1459327489968,Hyderabad,Unemployed,110836.29097708272
43,47493.174293203825,211265.3961020471,809.0704304312817,Bangalore,Unemployed,131161.80336649527
63,54238.69925732449,181523.65355833207,712.2325985595925,Bangalore,Unemployed,107491.42882285173
51,46269.633107246795,193426.3702164166,690.1621094703089,Mumbai,Unemployed,108734.39886351347
66,74110.18364029989,241302.35857207532,560.6586908423164,Mumbai,Unemployed,139912.8193609099
31,57364.62427457377,178161.78813808912,559.8184667775523,Hyderabad,Salaried,130467.75162846905
43,61023.16679074726,119671.14496306604,670.4900837499297,Hyderabad,Salaried,96443.5592405093
62,59943.21903001119,287479.19521027105,660.1864838437768,Bangalore,Unemployed,174069.60155874846
44,67602.10786227987,269072.7039345243,607.0114204494179,Hyderabad,Self-Employed,139022.76627309463
26,52715.3233805556,135386.86524471908,659.8687889728442,Hyderabad,Unemployed,95888.63647681053
43,30547.5207806623,,761.2038849630517,Bangalore,Unemployed,139260.99229905376
64,55995.31927628962,174851.26147243285,,Hyderabad,Unemployed,98429.67684943686
39,40229.64659312257,213174.36076655297,570.1294043173083,Hyderabad,Self-Employed,126944.46973912466
64,42070.74977375365,214711.20645067468,642.194382099994,Chennai,Self-Employed,136913.69694105026
47,58795.4602813264,188279.6099841839,593.6523463403207,Mumbai,Self-Employed,123408.62572583082
60,68574.24607150453,160811.71672068018,622.8610058514007,Bangalore,Salaried,100405.0482233032
65,50319.073651040926,165472.94738418702,621.046903405925,Chennai,Self-Employed,104175.31125230476
34,54632.49518898446,154190.40422593788,616.5648092177196,Mumbai,Salaried,106954.16807385346
43,75533.22416952858,316817.7791769555,562.1405239618623,Mumbai,Salaried,187284.78242113144
53,53611.297692328524,196641.08549753224,641.0641722937266,Mumbai,Self-Employed,133357.4226704709
18,89025.24671270592,164212.0005444624,610.7574654206883,Chennai,Self-Employed,118877.96450865094
25,58482.64468447316,,444.93859169984125,Chennai,Self-Employed,263626.0092608497
66,23588.558612662735,274362.3077667964,793.7080417151165,Mumbai,Salaried,160408.80835426576
52,61300.12431656799,170997.33793149784,726.213875795167,Hyderabad,Unemployed,100484.01798561236
69,,211970.22502676887,623.6589492552503,Hyderabad,Self-Employed,162867.20055542124
32,69346.29131124119,224984.25551514668,651.3173334818418,Chennai,Self-Employed,136485.64375057447
64,60097.72026904937,223600.11354596372,567.9841956877707,Chennai,Self-Employed,145947.67475864515
39,47923.16024024339,203797.76339580436,768.7006014467606,Chennai,Salaried,128595.16625148305
31,31635.526455659514,237134.12091798612,782.8102086341178,Mumbai,Salaried,134003.69586097618
43,46864.65114070962,224112.44763403287,660.9685609772567,Hyderabad,Unemployed,119906.79073457525
45,37242.1931868605,138116.8788836351,721.6471450929741,Chennai,Self-Employed,71478.48552760003
40,41292.14825292916,243457.80321946368,662.2700745253746,Chennai,Salaried,143842.67303031386
31,58828.67606630914,244364.5418633371,556.4292192786849,Bangalore,Unemployed,138223.03917201355
41,75048.56756527109,161835.6947910709,621.172364172544,Mumbai,Self-Employed,116305.40598781455
19,55920.07294734471,201896.8917723801,659.234957674037,Bangalore,Salaried,107885.41469637156
62,32061.754069472234,234166.44964055347,618.1816596879589,Hyderabad,Self-Employed,148813.0796200869
43,56669.040023302114,189534.30902103192,634.6942705795475,Bangalore,Self-Employed,124753.45012261881
31,67949.47229968477,253648.90238830057,643.602030974362,Bangalore,Salaried,154637.16409357663
68,40853.25643520927,318193.62473096803,644.3385051494178,Bangalore,Salaried,194626.7637115683
24,47989.742499906235,160700.6983682509,653.6580943348238,Mumbai,Salaried,110768.03221965692
20,150660.96876281386,130947.76984231126,575.7576453522379,Hyderabad,Self-Employed,111679.71961735171
64,38226.5253037664,215190.92978024378,599.8088695610445,Bangalore,Self-Employed,125837.27427464555
40,179172.61952297366,236078.1252563072,560.0791014010022,Mumbai,Unemployed,157748.89650090825
63,48185.77777088327,188456.68130776155,718.4470884780341,Hyderabad,Self-Employed,126510.44797541462
60,,272663.0331660517,502.6047140711773,Chennai,Salaried,155285.94294140206
64,36687.6173329685,133069.71001383755,730.7513240321848,Bangalore,Self-Employed,65076.40499474136
62,43438.125495148844,234645.93115158056,747.044457808399,Hyderabad,Unemployed,126006.46210832901
35,60835.72036741657,169706.95896205533,628.8473589112165,Bangalore,Unemployed,118101.7896648589
55,44407.502718623495,285968.89531036484,467.7804038520891,Chennai,Salaried,177122.52965965192
