date,age,income,loan_amount,credit_score,num_transactions,annual_spend,city,employment_type,loan_type,target
2024-03-21,54,61119.90737459067,251554.37702581467,584.9780733452454,31,725932.4311697907,Hyderabad,Salaried,Education,275140.6933855243
2024-03-22,23,26546.909582379027,355130.54820369673,674.5653509147314,32,965500.3485550757,Hyderabad,Salaried,Auto,209176.0442923751
2024-03-23,38,,426133.9711735821,624.3833772401507,22,989482.3460627346,Chennai,Student,Education,287174.7065961858
2024-03-24,48,40240.237317972984,380080.33222828107,827.3180342056819,30,1119816.2698409813,Delhi,Self-Employed,Auto,246963.50267847182
2024-03-25,50,53955.37843085362,190657.7775242932,729.9121825942885,30,709463.9087925951,Chennai,Self-Employed,Personal,219174.01613173995
2024-03-26,65,85284.8473693477,139740.15543984558,631.4330920547698,35,797216.7778497115,Chennai,Unemployed,Personal,211478.07123494177
2024-03-27,34,44458.43510578163,335832.5459697696,703.4747862079953,36,,Hyderabad,Unemployed,Home,252227.64650082678
2024-03-28,50,53677.786807426106,280551.2538368545,593.7078290697791,34,1269259.4594709359,Hyderabad,Self-Employed,Personal,310192.9185200159
2024-03-29,66,82128.9461679978,143258.08144896213,577.268623782234,48,850746.0843220128,Delhi,Salaried,Auto,110578.14189566822
2024-03-30,19,49618.1818888246,177242.43353395516,591.7559512373955,25,912889.2040749962,Delhi,Student,Home,165830.59072544062
2024-03-31,57,63878.94596068985,176607.48101134243,677.0623307613823,38,1047381.1034334262,Bangalore,Self-Employed,Home,159018.77664928668
2024-04-01,50,80409.73613746604,279114.4584584265,635.973114496637,28,886642.496140844,Delhi,Student,Education,254803.73483330436
2024-04-02,19,58474.383630745346,388852.0532656084,680.1241244534327,39,633546.1193531586,Delhi,Student,Education,193102.8187532675
2024-04-03,62,49723.46264455593,274697.50389321405,596.0715466420684,36,907663.4652899071,Hyderabad,Student,Auto,161390.77984128371
2024-04-04,31,77454.48762851156,206953.4996842676,727.0131850648557,44,1295550.0968708687,Bangalore,Salaried,Auto,247935.8577445596
2024-04-05,20,57876.04456416133,209753.4273144215,609.504835591094,32,751672.7539515005,Mumbai,Self-Employed,Home,133878.67593224283
2024-04-06,43,69754.48590352488,1257079.4132798319,661.7775178149604,34,1128228.1507159846,Chennai,Salaried,Home,291780.13475574745
2024-04-07,41,95647.48085024077,271512.1660828348,846.2589365654128,27,974636.699586681,Hyderabad,Student,Home,218534.80269554447
2024-04-08,29,57222.75703964012,314246.208202588,659.2896199747504,25,1519019.9688562523,Chennai,Student,Auto,265450.59825846384
2024-04-09,68,93675.60743305032,259492.90647353162,666.6160728534561,36,1190823.6405348051,Delhi,Self-Employed,Auto,233416.05367413766
2024-04-10,26,79580.91685211088,308387.5378353641,614.1307140595665,31,3524547.1665719524,Mumbai,Student,Home,341907.21746740746
2024-04-11,21,63552.54096504382,234461.16274241044,631.7847530658604,25,1165411.6134769788,Hyderabad,Salaried,Education,350013.64845954673
2024-04-12,22,106494.20049514316,364397.0607174883,598.6547320646231,23,961299.3947872603,Bangalore,Salaried,Education,353278.992598552
2024-04-13,22,64029.58791690215,379249.11255870794,676.6934500455342,39,577509.0050668918,Delhi,Salaried,Auto,153867.80897269887
2024-04-14,29,58772.13780956365,250192.6644470017,647.9122259556626,31,1088951.8139144888,Mumbai,Salaried,Home,301867.4086426056
2024-04-15,62,73995.968631229,386954.26935126283,473.5597516299329,34,1365599.9726098273,Delhi,Self-Employed,Personal,359935.412027199
2024-04-16,28,52112.198504798915,436024.26179057476,781.207556506303,31,1280069.4069883318,Bangalore,Salaried,Auto,336831.46463887143
2024-04-17,45,26814.08824884303,324200.9481990044,609.3425248835338,30,950627.1180255909,Chennai,Self-Employed,Home,190636.76660122757
2024-04-18,44,,291126.7698351959,739.4389109143531,29,1241112.1995551193,Bangalore,Unemployed,Personal,262523.23031594907
2024-04-19,39,47228.11389627127,353057.43416792183,620.4848724879973,26,761853.5574071961,Bangalore,Self-Employed,Home,330073.0935062835
2024-04-20,20,14971.472481651275,491663.30635208706,640.631249898703,38,1120898.1748967622,Mumbai,Student,Personal,311237.7434589915
2024-04-21,38,50970.976547910264,410238.1361345041,703.6762750986859,35,659135.269023608,Mumbai,Salaried,Personal,320410.7207635268
2024-04-22,28,61780.80126905549,424741.31688892195,584.1049217018906,37,1096669.0044799799,Chennai,Student,Education,369806.0144142899
2024-04-23,45,75453.10426282388,274538.76430956955,552.2167164971695,26,1059902.6693825666,Mumbai,Salaried,Home,176210.30339801568
2024-04-24,46,73112.90400419793,347219.7352590627,601.2714210526165,29,686800.4781689015,Mumbai,Salaried,Personal,306491.960509391
2024-04-25,34,47087.390985414706,254458.70712126046,577.89131201421,26,845418.5357410468,Chennai,Salaried,Personal,190645.81188082456
2024-04-26,27,61427.895043143944,452332.4485167563,665.7795355035664,24,478053.19253233395,Mumbai,Student,Auto,242672.16394720713
2024-04-27,32,,372770.765080901,716.7757519807392,49,1169770.7463036287,Mumbai,Student,Home,322950.97157631617
2024-04-28,66,60751.43381038698,,725.5100996914764,37,933078.2488019859,Hyderabad,Salaried,Home,290739.9407038566
2024-04-29,61,93218.20285190386,401568.4959231751,523.3576129068629,29,869975.5376997556,Bangalore,Unemployed,Home,257766.46188636712
2024-04-30,46,52146.14470575224,258192.98354497534,633.3429641133865,25,695586.2796230601,Chennai,Unemployed,Auto,181110.05857623418
2024-05-01,21,34235.74020830769,268162.78367364936,647.638117155732,23,839559.161662428,Bangalore,Self-Employed,Auto,160782.46655435365
2024-05-02,56,76896.39322512047,433056.79011887097,541.7176758829934,40,551981.6060236152,Delhi,Self-Employed,Education,286994.5549227772
2024-05-03,41,71542.16344407813,298009.0503473163,562.6071939058908,32,1226608.3130048527,Mumbai,Unemployed,Personal,160870.53596758025
2024-05-04,62,41988.93221545322,369054.50281589775,630.7901714711581,28,1139683.308484914,Bangalore,Student,Auto,282087.0915484713
2024-05-05,41,68730.90116950414,315496.03864645323,595.0917384900856,27,892006.558426192,Bangalore,Unemployed,Education,183031.77642091457
2024-05-06,31,43444.845858456014,405728.30630258145,700.881142795334,39,1336565.279263354,Mumbai,Unemployed,Home,236959.34951614367
2024-05-07,43,36237.2906975486,366209.0105122198,626.3182799495737,23,483581.34315133124,Hyderabad,Unemployed,Education,254401.93804420088
2024-05-08,28,49388.07361143546,225395.6889803267,742.4664360788098,39,778733.3681872981,Delhi,Student,Personal,184628.73109706826
2024-05-09,20,81468.27765502411,193670.09449595172,678.8966859694359,38,914285.0375370295,Delhi,Student,Auto,215521.02713048432
2024-05-10,28,79646.29721646084,457014.3802448049,664.9198500186446,31,917161.4463840501,Hyderabad,Student,Auto,256066.85081626338
2024-05-11,64,54168.45908284555,388534.2397117916,761.14469172153,28,1417358.8152486607,Delhi,Unemployed,Personal,318836.4576864975
2024-05-12,63,101808.12826128781,327970.3754558597,619.9044980112155,33,520973.3968568581,Chennai,Unemployed,Personal,155663.83666439302
2024-05-13,67,24889.19227791999,227017.14254425146,591.9664287327034,29,1008650.1038800443,Delhi,Self-Employed,Auto,235669.80605602774
2024-05-14,23,65749.22809187969,173491.6988831591,685.9403547305084,30,974854.626208549,Bangalore,Self-Employed,Education,180882.71493400825
2024-05-15,69,73439.66239384492,382991.2972151906,596.9901730611678,29,398077.7433847914,Mumbai,Student,Home,221567.34726635975
2024-05-16,50,103907.02456171537,337648.04885344044,618.0908595598856,42,893758.5459044315,Mumbai,Unemployed,Auto,154741.84763367387
2024-05-17,66,51682.575864705985,395032.34647698095,689.0919447670035,32,530973.3670020974,Bangalore,Salaried,Auto,259877.81596217412
2024-05-18,34,32861.110946368775,147884.01494074176,685.8460704057637,30,1405315.6842953458,Hyderabad,Salaried,Auto,164455.3295022222
2024-05-19,57,42032.74069315983,259679.22710169252,760.5808018247876,21,780317.671362569,Chennai,Self-Employed,Home,239193.883760842
2024-05-20,35,2159.056785815359,251082.91387851175,648.2186687621045,28,814278.124440608,Delhi,Salaried,Personal,129938.50680211792
2024-05-21,61,84505.96382347142,,667.0583620386344,26,243105.73295421747,Mumbai,Self-Employed,Personal,208462.80660007414
2024-05-22,64,59412.616405137276,385675.6509649699,652.2519257138856,36,1385682.4317535544,Chennai,Unemployed,Home,350050.6974208139
2024-05-23,21,47825.72087078903,87425.36566230701,,31,713308.9117712491,Chennai,Salaried,Education,179110.4276269137
2024-05-24,53,55151.65906324439,135999.32713256066,543.3365284491188,23,3997782.5536583685,Hyderabad,Student,Home,230695.01779687966
2024-05-25,65,56507.22233815173,412439.3755899686,,34,1046921.8440569048,Hyderabad,Self-Employed,Auto,230553.19510509146
2024-05-26,56,48968.82278800313,387914.369587345,655.8225111519201,31,6753636.195460707,Delhi,Student,Personal,282533.5530070894
2024-05-27,66,70792.24516277238,389766.6095118619,,26,1105044.8318319742,Delhi,Salaried,Home,305341.9615340321
2024-05-28,32,74643.9436465703,374007.8007130022,692.7274569744894,39,1420690.9704071616,Chennai,Student,Education,343666.99886273616
2024-05-29,66,83797.96031541523,599445.6621827292,809.7757544538081,35,864751.0883901867,Hyderabad,Self-Employed,Personal,344996.13404757675
2024-05-30,58,74244.86284618905,267251.6370033894,629.7335221275732,35,1080180.3452481763,Chennai,Unemployed,Personal,196799.99552653363
2024-05-31,43,50263.43773013269,455596.51451277005,519.537062500532,40,819381.8132407849,Chennai,Salaried,Personal,227155.88817128807
2024-06-01,50,39026.029335373365,295358.60721101915,431.0743384438181,37,1351034.376140589,Chennai,Self-Employed,Home,241312.11779229884
2024-06-02,45,36351.76967781456,185905.6842193755,689.4296582839014,31,995721.0231583914,Chennai,Salaried,Home,149708.4768526104
2024-06-03,47,69896.10880835401,174006.21829263272,488.3175312744387,28,363520.1593067988,Bangalore,Unemployed,Education,144921.28333975514
2024-06-04,69,46968.4024119319,369580.28223739826,653.63062340242,25,1023597.7557307992,Delhi,Unemployed,Personal,175682.45301460475
2024-06-05,63,30070.69102890229,395836.50201751984,669.5191746913652,27,849540.1385311519,Mumbai,Salaried,Education,246535.829771981
2024-06-06,45,55536.65756325106,419121.5541396552,611.8077976260728,36,1051888.385340971,Delhi,Student,Home,238553.11200132887
2024-06-07,62,28805.364421204533,167936.38510288438,647.1138287242295,32,580248.3628599953,Chennai,Student,Home,92730.72888854811
2024-06-08,57,93673.05545413723,237546.68778094815,727.7003746038895,27,953988.4883127534,Hyderabad,Unemployed,Auto,301461.443840699
2024-06-09,51,69305.18640187796,335371.75610938267,827.4660836133714,32,941681.8077425989,Mumbai,Unemployed,Education,196499.55751620908
2024-06-10,27,63760.61805414143,321268.0903064782,557.8355829850933,31,805089.5403482995,Bangalore,Self-Employed,Personal,226220.66499392604
2024-06-11,56,51106.91848518238,307636.5446870598,637.6093592904087,29,617642.0056770485,Chennai,Unemployed,Home,164098.45999316886
2024-06-12,66,53099.70740496936,247465.80185541476,568.0560702532406,26,1078328.08385229,Mumbai,Student,Personal,330645.5115808221
2024-06-13,32,85775.59896117714,601999.6383900747,645.6189099855857,24,1002985.5561007077,Chennai,Self-Employed,Auto,411687.8519397991
2024-06-14,61,50521.32334392687,360722.61808991764,680.8172709294282,36,1321206.5272596092,Delhi,Student,Home,234895.19601071125
2024-06-15,69,74767.51466464269,326349.02381353144,645.1072296098603,29,764005.6259692758,Mumbai,Self-Employed,Education,192462.78712641503
2024-06-16,47,75080.82039979767,399749.0034887972,755.9653157406756,37,1202582.0757480594,Mumbai,Self-Employed,Home,313593.653454496
2024-06-17,45,83339.67890808097,386374.4417815264,,26,1715575.7351919776,Bangalore,Self-Employed,Auto,429035.489724809
2024-06-18,56,,66538.95703925041,642.6256377603195,28,940726.0466813876,Chennai,Unemployed,Personal,110110.3804981061
2024-06-19,43,77787.51262934126,225690.21595302311,547.159897384689,25,765593.084275941,Mumbai,Student,Education,231601.3110366016
2024-06-20,43,54642.570176401205,194813.06354382297,592.8983768476727,30,1058578.6226761225,Hyderabad,Self-Employed,Education,189596.90703283393
2024-06-21,61,70757.91339758651,118405.4068409919,686.5579896936059,34,643565.4400512123,Delhi,Unemployed,Education,229044.5642830925
2024-06-22,18,70533.35410006576,361129.0910535275,700.6410382789174,36,723676.4221215624,Delhi,Self-Employed,Home,280096.7394979384
2024-06-23,39,40067.39992413038,,641.1114710848434,32,1085274.8116733562,Hyderabad,Unemployed,Personal,245052.24857498295
2024-06-24,40,34187.03548362138,276552.7089050285,771.7595756412388,32,1103754.1131671474,Bangalore,Self-Employed,Education,236304.9950599054
2024-06-25,42,54836.22166753442,105863.21927665846,689.8520382616815,31,1093037.9397182944,Chennai,Unemployed,Personal,257155.44429173367
2024-06-26,25,62075.08243295789,343685.4438421723,665.5279756772493,29,899520.8167553694,Bangalore,Salaried,Education,194448.10678741627
2024-06-27,51,57664.86311838827,201737.25997473556,711.5868289055695,23,872567.8013953257,Bangalore,Salaried,Education,181883.06814270775
2024-06-28,69,45075.518998589396,215398.56864424446,681.1694290080026,23,959272.2817020701,Hyderabad,Unemployed,Auto,231389.41641202796
2024-06-29,32,61907.929591855725,268264.7652716902,629.9837358065728,33,591359.8602368386,Chennai,Self-Employed,Education,215718.87812757946
2024-06-30,19,64016.792638529216,321121.29875385005,653.5469065632251,19,,Hyderabad,Salaried,Auto,152774.87723931746
2024-07-01,29,41853.79863318758,309953.5095337833,716.163057952382,32,1194317.7223150586,Chennai,Unemployed,Personal,224990.04146048456
2024-07-02,35,80063.95786696607,280502.1317733233,721.6826596109827,32,618039.0926253276,Hyderabad,Student,Personal,190621.36581575923
2024-07-03,24,14115.036629800677,266933.56761050713,582.026679267377,31,889258.3607201449,Chennai,Salaried,Auto,264725.48178023426
2024-07-04,59,38513.27973525328,272848.3769907812,605.5287188724204,24,428248.1125442777,Bangalore,Self-Employed,Auto,224307.7359563766
2024-07-05,44,71871.18837661459,246475.51919119156,638.5028113554473,30,953839.8735276354,Delhi,Student,Personal,225434.71482493778
2024-07-06,19,43650.330123765816,181753.7358532095,679.8008664197466,29,615416.5469095678,Mumbai,Self-Employed,Education,151184.35398713688
2024-07-07,52,60193.874641219496,186421.15106787713,593.95375899672,31,1630034.3048917037,Bangalore,Self-Employed,Personal,345006.74587680644
2024-07-08,63,66973.07716596,397958.1175848104,813.0838929686662,32,1171460.1721785641,Chennai,Unemployed,Personal,351493.5978173673
2024-07-09,65,39998.212153987224,,657.8058759833339,21,1192778.2402711385,Delhi,Salaried,Home,262278.96128525457
2024-07-10,30,85115.88573169551,270678.93020445446,614.8783337804375,31,1099419.597903745,Mumbai,Salaried,Home,258941.0539790661
2024-07-11,21,67811.68164798932,192816.09632501937,646.1347066973868,40,566416.2383360523,Mumbai,Student,Auto,289474.6560304427
2024-07-12,45,21506.006947590446,231920.93797056214,671.3577464821549,20,1286735.9324076055,Delhi,Salaried,Education,243917.46442882164
2024-07-13,40,57247.88993584147,316249.4492464142,657.8481385090818,38,1067494.0342970742,Chennai,Unemployed,Personal,249551.96748567448
2024-07-14,68,40414.36073435821,378434.2330295963,616.7750912384556,25,1112542.1096334476,Delhi,Self-Employed,Education,352708.4858670691
2024-07-15,35,,317432.345660188,684.6778810816519,38,1028876.5029876104,Delhi,Salaried,Home,193016.04403760078
2024-07-16,38,34672.522080038514,264052.79188158107,478.4104826189423,24,1580331.8615783537,Bangalore,Student,Education,312619.5042978823
2024-07-17,56,87280.72059995357,432345.6807674131,605.7401601444234,27,1040220.1701918832,Delhi,Salaried,Auto,399441.85905113793
2024-07-18,31,61234.45616775607,504801.11038185837,589.1318544512388,37,487364.1770812825,Delhi,Student,Home,225357.44206741743
2024-07-19,30,33958.41039463556,383936.6726670901,629.6758220433422,36,1318745.3688410625,Delhi,Salaried,Education,308593.2589482764
2024-07-20,65,61054.777837661655,143142.62614396683,612.6250679381345,30,1328218.1098461598,Chennai,Unemployed,Personal,223055.63890858833
2024-07-21,67,40555.598179436376,266621.8446776216,594.8742902865054,25,937922.2098966768,Delhi,Student,Education,197853.76553601594
2024-07-22,37,53329.982368199555,466052.0023149224,573.933164537954,34,611798.2884434732,Mumbai,Unemployed,Personal,195128.98435375848
2024-07-23,30,30523.866611037254,231642.85460111388,766.8743903615283,21,1072505.7879098956,Chennai,Unemployed,Home,154483.18665106903
2024-07-24,25,69782.24588271623,322906.6412619345,701.2716098493505,42,1425493.0602028824,Hyderabad,Salaried,Auto,316214.5021515742
2024-07-25,21,66717.78116928463,318691.3739569211,597.6239646906683,36,746138.0193528733,Delhi,Salaried,Education,150997.3394408939
2024-07-26,23,42185.90086644352,347318.420993624,662.4894487542472,31,869497.5968368365,Bangalore,Self-Employed,Home,247882.80955687218
2024-07-27,41,91439.0216245082,97037.7728775524,474.2847879485761,36,1005026.2657802749,Mumbai,Salaried,Education,207250.74566245274
2024-07-28,67,54104.139790207926,393407.23432566825,644.3854048840764,16,1043208.2770121458,Delhi,Student,Education,233666.4092390458
2024-07-29,41,76513.15437865912,,754.7910981240373,21,1021793.3092341805,Chennai,Unemployed,Auto,313690.16953922104
2024-07-30,66,78433.37225729802,210180.3644212752,665.7339208524947,20,759618.0060521896,Hyderabad,Student,Home,232205.1898861862
2024-07-31,37,74900.57246335478,292415.21941495535,773.1807736995066,22,798775.1220627134,Mumbai,Student,Personal,279301.1338572892
2024-08-01,30,47504.5876068808,481240.328337027,650.7140049298353,41,1110683.658805959,Delhi,Salaried,Education,227074.096475658
2024-08-02,51,76013.03215074577,101420.47859073765,744.1977263924105,33,378444.7148004563,Delhi,Student,Home,62607.29971885924
2024-08-03,25,78664.1367500769,145995.7364829892,556.681174565716,37,,Chennai,Salaried,Auto,276418.3346163429
2024-08-04,51,71580.40534382492,,542.0821126046202,30,1171581.7193262563,Bangalore,Student,Auto,350239.17810268875
2024-08-05,64,69772.86177677901,382697.79574897164,641.5350525774653,28,1235910.5946893862,Mumbai,Unemployed,Personal,319278.3389194354
2024-08-06,22,71473.16780625384,198098.88695448462,716.2413495203537,31,1345952.9015997727,Delhi,Salaried,Auto,215180.29357914266
2024-08-07,33,29040.586364160066,298203.0155729064,691.7409681424891,34,674705.5321363925,Delhi,Unemployed,Auto,233135.0899125385
2024-08-08,33,62063.11514854281,503224.86449632025,631.6661373059981,28,1181726.424763936,Chennai,Salaried,Home,311717.4221525758
2024-08-09,31,78281.45909304966,415400.2905929744,780.6632715895865,23,875764.8430908247,Delhi,Self-Employed,Home,403367.76657385204
2024-08-10,44,94927.95513049993,155804.1836015386,613.8567163092439,37,880656.5079499974,Mumbai,Self-Employed,Home,238950.35219963032
2024-08-11,59,55867.622988470015,351502.85019576293,570.3935173597163,36,824642.8736471544,Chennai,Salaried,Home,135126.91742494132
2024-08-12,59,34432.394507669254,178633.54914155777,545.5378356209683,35,1331503.453572812,Bangalore,Student,Personal,299963.3133149501
2024-08-13,48,73331.33386501847,172133.1044024183,695.2473663003161,25,1386283.6347726854,Bangalore,Self-Employed,Education,250081.32713237882
2024-08-14,31,87414.3050962099,354177.90636344114,659.847798519519,36,1419832.9854381403,Delhi,Salaried,Home,332035.5636733699
2024-08-15,48,63181.9371733996,232321.43169881398,696.5961070074663,27,626291.0790308476,Bangalore,Self-Employed,Personal,218891.1885900918
2024-08-16,31,48705.19328582777,454974.45883478306,716.1252794096858,34,1217774.846961763,Delhi,Salaried,Education,369937.21580867283
2024-08-17,41,51734.48512435268,175954.69683090143,661.0370917066798,31,1012271.7458605665,Hyderabad,Self-Employed,Personal,203589.29131364668
2024-08-18,52,82992.64087408257,329688.86201708985,643.4942827910187,38,1524835.3644760493,Delhi,Salaried,Personal,330603.3770951242
2024-08-19,69,98187.88970176963,214511.67796287977,587.3082851601697,28,1193239.7929885006,Chennai,Salaried,Auto,266911.0057825118
2024-08-20,32,30131.523575101604,194850.13828537034,528.3773278461175,29,768584.523115081,Hyderabad,Self-Employed,Personal,145745.8307426058
2024-08-21,37,68198.00845720163,377036.64631801215,755.0852767108089,33,834542.0266740927,Hyderabad,Salaried,Personal,310257.8845917687
2024-08-22,67,40917.11730102962,362668.53297058097,601.5797708906438,26,1235743.4093588614,Hyderabad,Unemployed,Home,333869.57166507316
2024-08-23,45,67360.77151969196,358141.766405176,563.5611585854957,25,880086.408156898,Bangalore,Student,Personal,214977.255502482
2024-08-24,55,51618.82032137157,1306538.5057709957,724.4834422413336,35,940194.4018501481,Mumbai,Student,Personal,254382.00573718216
2024-08-25,44,89056.6881140287,101075.9612219288,766.1041952949572,33,725713.9363022868,Mumbai,Student,Personal,80529.84224021576
2024-08-26,18,77769.1778636989,274908.5306278331,539.7849431782289,26,1314234.762960762,Chennai,Salaried,Home,292087.72359071433
2024-08-27,29,77928.4498178238,336960.4070223975,603.6925562073118,41,,Bangalore,Unemployed,Education,275514.64492872445
2024-08-28,56,,226624.2418946604,565.7586649567479,29,908834.7045075858,Bangalore,Salaried,Education,230582.91246717295
2024-08-29,44,61284.27277907299,290518.31880416616,578.4489992821092,32,742925.4412418434,Hyderabad,Unemployed,Auto,205375.13193242223
2024-08-30,53,82580.73991988668,213143.68433013323,584.9331751246979,34,646730.0408550227,Chennai,Student,Personal,197959.67550680382
2024-08-31,48,72867.54320129685,289784.52862239775,783.5998625005384,22,1156442.7908228948,Delhi,Salaried,Personal,263058.5158993704
2024-09-01,41,,211758.66395798803,685.599297487443,25,922547.627045606,Chennai,Self-Employed,Auto,291172.33764211193
2024-09-02,49,82569.8840106006,238012.25096585613,550.1416082442872,34,1178541.0828836686,Delhi,Student,Personal,287228.6810799317
2024-09-03,37,57344.92278544911,271402.2279564126,632.7366889934609,32,990420.1142667391,Delhi,Unemployed,Home,233432.1023831451
2024-09-04,40,65325.71688957561,281140.1385682878,637.6635971480521,36,,Hyderabad,Salaried,Home,200595.75886766956
2024-09-05,66,32354.400947037546,197467.76950407895,801.682040648206,32,1252637.9829465386,Delhi,Salaried,Home,293322.04855165945
2024-09-06,20,57584.195352964816,308378.47090488626,626.6792065563703,33,542108.4887877491,Mumbai,Salaried,Education,134557.66487310606
2024-09-07,33,54054.97562918108,360197.84133109,494.50559893896497,29,1286013.1190221042,Delhi,Salaried,Education,282468.55190205993
2024-09-08,64,77359.10880448404,990985.1217436553,554.7314753199504,32,877482.9998033433,Bangalore,Self-Employed,Education,79445.27589777843
2024-09-09,19,,363115.71977887116,649.002267933962,30,752473.6447094658,Mumbai,Self-Employed,Education,179250.62087934103
2024-09-10,54,62481.23112400861,419009.3855834481,580.7210485876943,26,731379.3685928786,Delhi,Salaried,Home,223643.72293586755
2024-09-11,38,51025.137865279394,471843.23629402847,672.3316503468956,28,1244422.6111542166,Hyderabad,Unemployed,Home,270805.10208115645
2024-09-12,20,45824.964982827034,299215.403118323,675.2502952114265,41,1073116.5775686882,Chennai,Salaried,Education,250747.01489655185
2024-09-13,29,48686.51465676424,388925.7608906816,544.8392713194132,37,1195004.8696157916,Mumbai,Salaried,Home,185729.0507202443
2024-09-14,45,83300.79301652106,224489.52388575932,529.7909067015435,35,949082.7650963352,Mumbai,Student,Personal,210988.38189554372
2024-09-15,42,38950.8010303653,106083.83670091082,675.4316393170195,33,803588.673748465,Delhi,Self-Employed,Auto,294673.50133479
2024-09-16,33,27984.911494884003,275145.20751275914,594.9771091620734,26,729154.798260779,Hyderabad,Student,Home,241122.76494530108
2024-09-17,29,35523.68062138107,226443.30047952264,763.7479995744786,38,694886.4377484975,Hyderabad,Self-Employed,Home,285536.0723061837
2024-09-18,38,55365.97839766235,370143.63173974317,589.4443782921305,25,802802.8164829814,Bangalore,Unemployed,Auto,264143.09565410565
2024-09-19,62,78481.37267097806,325275.72349813726,633.374278348279,32,1094379.9191444525,Hyderabad,Unemployed,Education,272816.4241990592
2024-09-20,39,84425.10479641162,143985.65481217735,702.9493095501305,41,776897.0095057357,Bangalore,Student,Education,158406.47355601835
2024-09-21,36,72169.5891571202,258183.7290794899,600.5385240105543,46,1087017.1777400258,Mumbai,Student,Education,308696.0028943867
2024-09-22,29,46571.135432356816,280651.28688068147,777.9393505264584,26,928746.6359073207,Mumbai,Salaried,Education,315199.54079095525
2024-09-23,29,62095.23710093509,,678.5408645101475,23,869699.649705833,Bangalore,Unemployed,Education,236357.71201482537
2024-09-24,65,61931.21159004477,203318.298536586,605.3778948177596,29,832803.0958777684,Hyderabad,Student,Personal,227269.28741676005
2024-09-25,67,65804.80629260956,,732.0910609584864,30,980525.0062853934,Bangalore,Student,Education,289550.6478726396
2024-09-26,40,47892.62414032739,280438.05801186454,612.508160526712,21,1226359.0590842015,Bangalore,Salaried,Home,248335.8061708583
2024-09-27,59,9114.369142961084,344023.6191991678,597.494628163687,24,791555.1934858267,Chennai,Unemployed,Education,188082.63096383068
2024-09-28,52,75599.05591663066,309839.7982463472,667.3349069185539,27,1429006.200819148,Mumbai,Self-Employed,Personal,306461.6728754748
2024-09-29,26,27763.076143196853,377727.8890624043,659.0843531977191,31,1360464.2091546229,Mumbai,Salaried,Personal,260986.3066654182
2024-09-30,38,77045.6048734137,367632.73773122695,667.0977397963732,36,935003.9126021777,Delhi,Student,Auto,256963.77576704326
2024-10-01,34,75238.79727271406,372504.62325142935,581.4765175475017,32,1475958.8862334315,Hyderabad,Unemployed,Home,336601.41527508333
2024-10-02,19,65333.936441012964,160286.50466511384,594.7618087969684,32,865533.3973412921,Mumbai,Student,Home,237851.12145376
2024-10-03,54,68021.44355147443,290493.0661751707,,27,488726.06048551615,Hyderabad,Student,Education,243097.16173199113
2024-10-04,28,64559.28020935165,324618.54267849255,675.7095306712845,35,514983.2992551092,Bangalore,Unemployed,Education,207236.2983313624
2024-10-05,38,45820.314723505726,282005.25252785604,561.7705747145795,36,654410.2346417714,Delhi,Student,Personal,301471.1273486668
2024-10-06,22,49056.8951856738,,692.9288183821634,23,1165317.0396974792,Mumbai,Unemployed,Home,260478.43155075025
2024-10-07,51,45271.86359965712,300838.00538137543,680.2510694241705,29,450378.24556931667,Mumbai,Self-Employed,Personal,197029.96389972128
2024-10-08,67,67523.71731206216,264380.86747660517,611.0262234961028,32,994523.3667416835,Hyderabad,Unemployed,Home,201555.8523046179
2024-10-09,54,86821.57559714746,289170.52008665807,581.7917868922086,40,647180.4181244483,Hyderabad,Salaried,Auto,224514.50791337414
2024-10-10,49,48199.48099873368,742230.9549941245,615.3629416979619,28,1214376.9542623356,Mumbai,Unemployed,Personal,304948.6571490529
2024-10-11,27,59146.81431767332,629927.5717005905,632.553230028459,27,1020144.3848983557,Hyderabad,Salaried,Home,231974.17756164534
2024-10-12,56,19634.384911943744,320294.49670915474,614.1883212821126,33,1676715.854978882,Chennai,Salaried,Home,352461.635982077
2024-10-13,30,34885.23579700816,244057.47840681416,567.8033133469467,35,1058202.501205634,Hyderabad,Self-Employed,Home,190190.28710223915
2024-10-14,19,26691.52958285605,259720.08805220923,793.8909270263731,33,1173690.6844878816,Bangalore,Salaried,Education,182100.7848243621
2024-10-15,40,70683.52903333835,331181.86609375075,572.2613603508821,31,1056702.362168266,Hyderabad,Unemployed,Home,303580.38735329604
2024-10-16,57,58802.76591168146,305721.35148070054,702.2264196560163,28,778438.1222875862,Delhi,Unemployed,Home,190425.19947781056
2024-10-17,20,53902.36467168594,338472.3426580236,581.4020721695056,38,1226065.568372162,Hyderabad,Unemployed,Auto,244756.8884639123
2024-10-18,38,230703.05959608936,314958.8252464325,595.9384370475341,25,951872.7236770887,Bangalore,Unemployed,Home,193223.9661371929
2024-10-19,27,57153.99272820994,328728.5454011986,585.5871052208445,34,840206.1470646305,Delhi,Unemployed,Home,132702.2051358344
2024-10-20,20,63118.770553725495,367574.80659587623,672.9064529203704,27,761955.1189689485,Hyderabad,Unemployed,Home,239203.8127839431
2024-10-21,32,55601.615921578166,225792.01215178586,675.7992779013351,33,1191097.7514328281,Delhi,Student,Home,222274.55638668998
2024-10-22,27,52328.88949866818,,572.007795668274,45,1212337.0735329892,Delhi,Self-Employed,Home,216754.41674708563
